PATCO,AGELVLT,WORKSCHT,SALLVLT,CNT,AGELVLTMagnitude,WORKSCHTMagnitude,SALLVLTMagnitude
9,35-39,Full-time Nonseasonal,"$30,000 - $39,999",1,21648,200793,40789
9,20-24,Full-time Nonseasonal,"$20,000 - $29,999",1,15279,200793,26970
6,40-44,Full-time Seasonal,"Less than $20,000",1,19462,5720,1961
6,45-49,Full-time Nonseasonal,"$150,000 - $159,999",1,21059,200793,4567
9,30-34,Part-time Nonseasonal,"$40,000 - $49,999",1,26878,12235,29706
6,45-49,Full-time Nonseasonal,"$130,000 - $139,999",1,21059,200793,5096
9,25-29,Full-time Nonseasonal,Unspecified or Zero,1,24507,200793,1350
9,25-29,Intermittent Nonseasonal,"$20,000 - $29,999",1,24507,14808,26970
9,30-34,Full-time Nonseasonal,"$110,000 - $119,999",1,26878,200793,8683
9,30-34,Full-time Nonseasonal,"$80,000 - $89,999",1,26878,200793,14182
9,30-34,Full-time Nonseasonal,"Less than $20,000",1,26878,200793,1961
6,40-44,Intermittent Seasonal,"Less than $20,000",1,19462,1773,1961
6,40-44,Intermittent Seasonal,"$50,000 - $59,999",1,19462,1773,25502
6,65 or more,Intermittent Seasonal,"$40,000 - $49,999",1,21557,1773,29706
9,40-44,Intermittent Nonseasonal,Unspecified or Zero,1,19462,14808,1350
9,40-44,NO WORK SCHEDULE REPORTED,Unspecified or Zero,1,19462,3,1350
9,45-49,Full-time Nonseasonal,"$150,000 - $159,999",1,21059,200793,4567
9,60-64,Full-time Nonseasonal,"$120,000 - $129,999",1,28247,200793,5366
6,60-64,Intermittent Seasonal,"$40,000 - $49,999",1,28247,1773,29706
9,55-59,Part-time Nonseasonal,"Less than $20,000",1,30359,12235,1961
6,60-64,Intermittent Seasonal,"Less than $20,000",1,28247,1773,1961
6,60-64,Part-time Job Sharer Nonseasonal,"$20,000 - $29,999",1,28247,33,26970
6,50-54,Intermittent Nonseasonal,"Less than $20,000",1,24493,14808,1961
9,55-59,Intermittent Nonseasonal,"$150,000 - $159,999",1,30359,14808,4567
6,50-54,Intermittent Nonseasonal,"$80,000 - $89,999",1,24493,14808,14182
9,55-59,Intermittent Nonseasonal,"$120,000 - $129,999",1,30359,14808,5366
9,55-59,Full-time Nonseasonal,"$70,000 - $79,999",1,30359,200793,19003
6,50-54,Full-time Seasonal,"Less than $20,000",1,24493,5720,1961
6,65 or more,Full-time Nonseasonal,"$130,000 - $139,999",1,21557,200793,5096
9,55-59,Full-time Nonseasonal,"$30,000 - $39,999",1,30359,200793,40789
9,50-54,NO WORK SCHEDULE REPORTED,Unspecified or Zero,1,24493,3,1350
9,50-54,Intermittent Nonseasonal,"$90,000 - $99,999",1,24493,14808,14905
6,65 or more,Full-time Nonseasonal,"Less than $20,000",1,21557,200793,1961
6,40-44,Intermittent Seasonal,"$40,000 - $49,999",1,19462,1773,29706
6,65 or more,Full-time Seasonal,"$20,000 - $29,999",1,21557,5720,26970
9,50-54,Full-time Nonseasonal,"$150,000 - $159,999",1,24493,200793,4567
6,35-39,Part-time Seasonal,"$30,000 - $39,999",1,21648,761,40789
6,50-54,Full-time Nonseasonal,Unspecified or Zero,1,24493,200793,1350
6,40-44,Full-time Nonseasonal,"$150,000 - $159,999",1,19462,200793,4567
6,65 or more,Full-time Seasonal,"$70,000 - $79,999",1,21557,5720,19003
9,45-49,Intermittent Nonseasonal,"$20,000 - $29,999",1,21059,14808,26970
6,65 or more,Full-time Seasonal,"Less than $20,000",1,21557,5720,1961
6,65 or more,Intermittent Nonseasonal,"$20,000 - $29,999",1,21557,14808,26970
6,65 or more,Intermittent Nonseasonal,"Less than $20,000",1,21557,14808,1961
6,50-54,Full-time Nonseasonal,"$150,000 - $159,999",1,24493,200793,4567
9,45-49,Full-time Nonseasonal,"$60,000 - $69,999",1,21059,200793,19480
6,55-59,Full-time Nonseasonal,Unspecified or Zero,1,30359,200793,1350
1,20-24,Full-time Nonseasonal,"$100,000 - $109,999",1,15279,200793,10369
6,35-39,Full-time Nonseasonal,"$140,000 - $149,999",1,21648,200793,2587
2,35-39,Full-time Seasonal,"$70,000 - $79,999",1,21648,5720,19003
2,30-34,Intermittent Nonseasonal,Unspecified or Zero,1,26878,14808,1350
2,30-34,Part-time Job Sharer Nonseasonal,"$70,000 - $79,999",1,26878,33,19003
2,30-34,Part-time Nonseasonal,"$100,000 - $109,999",1,26878,12235,10369
2,30-34,Part-time Nonseasonal,"$140,000 - $149,999",1,26878,12235,2587
2,30-34,Part-time Nonseasonal,"$20,000 - $29,999",1,26878,12235,26970
2,30-34,Part-time Nonseasonal,Unspecified or Zero,1,26878,12235,1350
2,30-34,Part-time Seasonal,"$70,000 - $79,999",1,26878,761,19003
2,35-39,Full-time Seasonal,"$90,000 - $99,999",1,21648,5720,14905
6,30-34,Part-time Seasonal,"$40,000 - $49,999",1,26878,761,29706
2,35-39,Intermittent Seasonal,"$30,000 - $39,999",1,21648,1773,40789
2,40-44,Full-time Seasonal,"$110,000 - $119,999",1,19462,5720,8683
2,40-44,Full-time Seasonal,"$30,000 - $39,999",1,19462,5720,40789
2,40-44,Full-time Seasonal,"$80,000 - $89,999",1,19462,5720,14182
2,40-44,Full-time Seasonal,"$90,000 - $99,999",1,19462,5720,14905
2,40-44,Intermittent Nonseasonal,"$120,000 - $129,999",1,19462,14808,5366
2,40-44,Intermittent Nonseasonal,"$140,000 - $149,999",1,19462,14808,2587
2,30-34,Intermittent Nonseasonal,"Less than $20,000",1,26878,14808,1961
2,30-34,Intermittent Nonseasonal,"$180,000 or more",1,26878,14808,3065
2,30-34,Intermittent Nonseasonal,"$100,000 - $109,999",1,26878,14808,10369
2,30-34,Full-time Seasonal,"$90,000 - $99,999",1,26878,5720,14905
1,65 or more,Full-time Seasonal,"$140,000 - $149,999",1,21557,5720,2587
1,65 or more,Full-time Seasonal,Unspecified or Zero,1,21557,5720,1350
1,Less than 20,Full-time Nonseasonal,"$150,000 - $159,999",1,2541,200793,4567
1,Less than 20,Full-time Nonseasonal,"$50,000 - $59,999",1,2541,200793,25502
2,20-24,Full-time Seasonal,"$30,000 - $39,999",1,15279,5720,40789
2,20-24,Intermittent Nonseasonal,"$70,000 - $79,999",1,15279,14808,19003
2,25-29,Full-time Nonseasonal,"$140,000 - $149,999",1,24507,200793,2587
2,25-29,Full-time Nonseasonal,"$150,000 - $159,999",1,24507,200793,4567
2,25-29,Full-time Seasonal,"$70,000 - $79,999",1,24507,5720,19003
2,25-29,Intermittent Nonseasonal,"$120,000 - $129,999",1,24507,14808,5366
2,25-29,Intermittent Nonseasonal,"$150,000 - $159,999",1,24507,14808,4567
2,25-29,Intermittent Nonseasonal,"$60,000 - $69,999",1,24507,14808,19480
2,25-29,Intermittent Nonseasonal,"$80,000 - $89,999",1,24507,14808,14182
2,25-29,Part-time Job Sharer Nonseasonal,"$70,000 - $79,999",1,24507,33,19003
2,25-29,Part-time Nonseasonal,"$90,000 - $99,999",1,24507,12235,14905
2,40-44,Intermittent Nonseasonal,"$160,000 - $169,999",1,19462,14808,1603
2,40-44,Intermittent Nonseasonal,"$90,000 - $99,999",1,19462,14808,14905
2,40-44,Intermittent Seasonal,"$20,000 - $29,999",1,19462,1773,26970
2,45-49,Part-time Seasonal,"$50,000 - $59,999",1,21059,761,25502
2,50-54,Full-time Seasonal,"$90,000 - $99,999",1,24493,5720,14905
2,50-54,Intermittent Nonseasonal,"$120,000 - $129,999",1,24493,14808,5366
2,50-54,Intermittent Nonseasonal,"Less than $20,000",1,24493,14808,1961
2,50-54,Part-time Job Sharer Nonseasonal,"$100,000 - $109,999",1,24493,33,10369
2,50-54,Part-time Job Sharer Nonseasonal,"$40,000 - $49,999",1,24493,33,29706
2,50-54,Part-time Job Sharer Nonseasonal,"$60,000 - $69,999",1,24493,33,19480
2,50-54,Part-time Nonseasonal,"$100,000 - $109,999",1,24493,12235,10369
2,50-54,Part-time Nonseasonal,"$40,000 - $49,999",1,24493,12235,29706
2,50-54,Part-time Nonseasonal,Unspecified or Zero,1,24493,12235,1350
2,50-54,Part-time Seasonal,"$50,000 - $59,999",1,24493,761,25502
2,55-59,Full-time Seasonal,"$100,000 - $109,999",1,30359,5720,10369
2,55-59,Full-time Seasonal,"$70,000 - $79,999",1,30359,5720,19003
2,55-59,Full-time Seasonal,"$80,000 - $89,999",1,30359,5720,14182
2,55-59,Intermittent Seasonal,"$20,000 - $29,999",1,30359,1773,26970
2,55-59,Part-time Nonseasonal,"$120,000 - $129,999",1,30359,12235,5366
2,50-54,Full-time Nonseasonal,"$20,000 - $29,999",1,24493,200793,26970
2,45-49,Part-time Job Sharer Nonseasonal,"$70,000 - $79,999",1,21059,33,19003
2,40-44,Part-time Job Sharer Nonseasonal,"$70,000 - $79,999",1,19462,33,19003
2,45-49,Intermittent Seasonal,"$30,000 - $39,999",1,21059,1773,40789
2,40-44,Part-time Nonseasonal,"$140,000 - $149,999",1,19462,12235,2587
2,40-44,Part-time Nonseasonal,"$150,000 - $159,999",1,19462,12235,4567
2,40-44,Part-time Nonseasonal,"$40,000 - $49,999",1,19462,12235,29706
2,40-44,Part-time Nonseasonal,"$60,000 - $69,999",1,19462,12235,19480
2,40-44,Part-time Nonseasonal,Unspecified or Zero,1,19462,12235,1350
2,45-49,Full-time Seasonal,"$100,000 - $109,999",1,21059,5720,10369
2,45-49,Full-time Seasonal,"$120,000 - $129,999",1,21059,5720,5366
2,45-49,Full-time Seasonal,"$130,000 - $139,999",1,21059,5720,5096
2,45-49,Full-time Seasonal,"$30,000 - $39,999",1,21059,5720,40789
2,45-49,Full-time Seasonal,"$50,000 - $59,999",1,21059,5720,25502
2,45-49,Full-time Seasonal,"$80,000 - $89,999",1,21059,5720,14182
2,45-49,Intermittent Nonseasonal,"$100,000 - $109,999",1,21059,14808,10369
2,45-49,Intermittent Nonseasonal,"$150,000 - $159,999",1,21059,14808,4567
2,45-49,Intermittent Nonseasonal,"$90,000 - $99,999",1,21059,14808,14905
2,45-49,Intermittent Nonseasonal,"Less than $20,000",1,21059,14808,1961
1,65 or more,Full-time Seasonal,"$120,000 - $129,999",1,21557,5720,5366
1,60-64,Part-time Seasonal,"$70,000 - $79,999",1,28247,761,19003
1,60-64,Part-time Seasonal,"$60,000 - $69,999",1,28247,761,19480
1,30-34,Intermittent Nonseasonal,"$160,000 - $169,999",1,26878,14808,1603
1,30-34,Part-time Job Sharer Nonseasonal,"$40,000 - $49,999",1,26878,33,29706
1,30-34,Part-time Nonseasonal,"$140,000 - $149,999",1,26878,12235,2587
1,30-34,Part-time Seasonal,"$20,000 - $29,999",1,26878,761,26970
1,35-39,Full-time Seasonal,"$100,000 - $109,999",1,21648,5720,10369
1,35-39,Full-time Seasonal,"$110,000 - $119,999",1,21648,5720,8683
1,35-39,Full-time Seasonal,"$160,000 - $169,999",1,21648,5720,1603
1,35-39,Intermittent Nonseasonal,"$140,000 - $149,999",1,21648,14808,2587
1,35-39,Intermittent Nonseasonal,"$160,000 - $169,999",1,21648,14808,1603
1,35-39,Part-time Job Sharer Nonseasonal,"$110,000 - $119,999",1,21648,33,8683
1,35-39,Part-time Job Sharer Nonseasonal,"$70,000 - $79,999",1,21648,33,19003
1,35-39,Part-time Seasonal,"$50,000 - $59,999",1,21648,761,25502
1,35-39,Part-time Seasonal,"$60,000 - $69,999",1,21648,761,19480
1,35-39,Part-time Seasonal,"$70,000 - $79,999",1,21648,761,19003
1,40-44,Full-time Seasonal,"$110,000 - $119,999",1,19462,5720,8683
1,40-44,Intermittent Nonseasonal,"$140,000 - $149,999",1,19462,14808,2587
1,30-34,Intermittent Nonseasonal,"$170,000 - $179,999",1,26878,14808,945
1,30-34,Intermittent Nonseasonal,"$140,000 - $149,999",1,26878,14808,2587
1,40-44,Part-time Nonseasonal,"$40,000 - $49,999",1,19462,12235,29706
1,30-34,Full-time Seasonal,"$30,000 - $39,999",1,26878,5720,40789
1,20-24,Full-time Nonseasonal,"$90,000 - $99,999",1,15279,200793,14905
1,20-24,Intermittent Nonseasonal,"$100,000 - $109,999",1,15279,14808,10369
1,20-24,Intermittent Nonseasonal,"$110,000 - $119,999",1,15279,14808,8683
1,20-24,Intermittent Seasonal,Unspecified or Zero,1,15279,1773,1350
1,20-24,Part-time Nonseasonal,"$30,000 - $39,999",1,15279,12235,40789
1,25-29,Full-time Nonseasonal,"$150,000 - $159,999",1,24507,200793,4567
1,25-29,Full-time Nonseasonal,"$170,000 - $179,999",1,24507,200793,945
1,25-29,Full-time Nonseasonal Baylor Plan,"$60,000 - $69,999",1,24507,1,19480
1,25-29,Full-time Seasonal,"$70,000 - $79,999",1,24507,5720,19003
1,25-29,Full-time Seasonal,"$90,000 - $99,999",1,24507,5720,14905
1,25-29,Intermittent Nonseasonal,"$130,000 - $139,999",1,24507,14808,5096
1,25-29,Intermittent Seasonal,"$30,000 - $39,999",1,24507,1773,40789
1,25-29,Part-time Nonseasonal,"$170,000 - $179,999",1,24507,12235,945
1,30-34,Full-time Seasonal,"$100,000 - $109,999",1,26878,5720,10369
1,30-34,Full-time Seasonal,"$120,000 - $129,999",1,26878,5720,5366
1,40-44,Intermittent Nonseasonal,"Less than $20,000",1,19462,14808,1961
1,40-44,Part-time Seasonal,"$100,000 - $109,999",1,19462,761,10369
1,60-64,Part-time Nonseasonal,"$30,000 - $39,999",1,28247,12235,40789
1,50-54,Part-time Nonseasonal,Unspecified or Zero,1,24493,12235,1350
1,55-59,Full-time Nonseasonal,"Less than $20,000",1,30359,200793,1961
1,55-59,Full-time Seasonal,"$130,000 - $139,999",1,30359,5720,5096
1,55-59,Full-time Seasonal,"$140,000 - $149,999",1,30359,5720,2587
1,55-59,Full-time Seasonal,"$150,000 - $159,999",1,30359,5720,4567
1,55-59,Full-time Seasonal,Unspecified or Zero,1,30359,5720,1350
1,55-59,Intermittent Nonseasonal,"$140,000 - $149,999",1,30359,14808,2587
1,55-59,Intermittent Nonseasonal,"$170,000 - $179,999",1,30359,14808,945
1,55-59,Part-time Job Sharer Nonseasonal,"$150,000 - $159,999",1,30359,33,4567
1,55-59,Part-time Job Sharer Nonseasonal,"$80,000 - $89,999",1,30359,33,14182
1,55-59,Part-time Nonseasonal,"$40,000 - $49,999",1,30359,12235,29706
1,60-64,Intermittent Seasonal,"$130,000 - $139,999",1,28247,1773,5096
1,60-64,Intermittent Seasonal,"$20,000 - $29,999",1,28247,1773,26970
1,60-64,Intermittent Seasonal,"$60,000 - $69,999",1,28247,1773,19480
1,60-64,Part-time Job Sharer Nonseasonal,"$70,000 - $79,999",1,28247,33,19003
1,60-64,Part-time Nonseasonal,"$20,000 - $29,999",1,28247,12235,26970
1,50-54,Part-time Seasonal,"$40,000 - $49,999",1,24493,761,29706
1,50-54,Part-time Job Sharer Nonseasonal,"$90,000 - $99,999",1,24493,33,14905
1,40-44,Part-time Seasonal,"$60,000 - $69,999",1,19462,761,19480
1,50-54,Intermittent Nonseasonal,"$170,000 - $179,999",1,24493,14808,945
1,40-44,Part-time Seasonal,"$80,000 - $89,999",1,19462,761,14182
1,45-49,Full-time Nonseasonal,"Less than $20,000",1,21059,200793,1961
1,45-49,Full-time Seasonal,"$80,000 - $89,999",1,21059,5720,14182
1,45-49,Intermittent Nonseasonal,"$150,000 - $159,999",1,21059,14808,4567
1,45-49,Intermittent Nonseasonal,"Less than $20,000",1,21059,14808,1961
1,45-49,Part-time Job Sharer Nonseasonal,"$90,000 - $99,999",1,21059,33,14905
1,45-49,Part-time Nonseasonal,"$30,000 - $39,999",1,21059,12235,40789
1,45-49,Part-time Nonseasonal,"Less than $20,000",1,21059,12235,1961
1,45-49,Part-time Seasonal,"$20,000 - $29,999",1,21059,761,26970
1,45-49,Part-time Seasonal,"$30,000 - $39,999",1,21059,761,40789
1,45-49,Part-time Seasonal,"$40,000 - $49,999",1,21059,761,29706
1,45-49,Part-time Seasonal,"$50,000 - $59,999",1,21059,761,25502
1,45-49,Part-time Seasonal,"$90,000 - $99,999",1,21059,761,14905
1,50-54,Full-time Seasonal,"$90,000 - $99,999",1,24493,5720,14905
1,50-54,Intermittent Nonseasonal,"$140,000 - $149,999",1,24493,14808,2587
2,60-64,Full-time Seasonal,"$100,000 - $109,999",1,28247,5720,10369
2,60-64,Full-time Seasonal,"$40,000 - $49,999",1,28247,5720,29706
2,60-64,Intermittent Nonseasonal,"Less than $20,000",1,28247,14808,1961
4,Less than 20,Full-time Seasonal,"$30,000 - $39,999",1,2541,5720,40789
5,20-24,Full-time Nonseasonal,"$70,000 - $79,999",1,15279,200793,19003
5,20-24,Part-time Nonseasonal,"$60,000 - $69,999",1,15279,12235,19480
5,20-24,Part-time Seasonal,"$20,000 - $29,999",1,15279,761,26970
5,25-29,Intermittent Nonseasonal,"$70,000 - $79,999",1,24507,14808,19003
5,30-34,Full-time Nonseasonal,"$110,000 - $119,999",1,26878,200793,8683
5,30-34,Full-time Seasonal,"$40,000 - $49,999",1,26878,5720,29706
5,30-34,Part-time Seasonal,"$40,000 - $49,999",1,26878,761,29706
5,35-39,Full-time Nonseasonal,"$150,000 - $159,999",1,21648,200793,4567
5,35-39,Full-time Nonseasonal,Unspecified or Zero,1,21648,200793,1350
5,35-39,Intermittent Nonseasonal,"$50,000 - $59,999",1,21648,14808,25502
5,35-39,Intermittent Nonseasonal,"$60,000 - $69,999",1,21648,14808,19480
5,35-39,Part-time Nonseasonal,"$80,000 - $89,999",1,21648,12235,14182
5,40-44,Full-time Nonseasonal,"$120,000 - $129,999",1,19462,200793,5366
5,40-44,Full-time Nonseasonal,"$140,000 - $149,999",1,19462,200793,2587
5,40-44,Full-time Nonseasonal,Unspecified or Zero,1,19462,200793,1350
4,Less than 20,Intermittent Nonseasonal,"$30,000 - $39,999",1,2541,14808,40789
4,Less than 20,Full-time Nonseasonal,Unspecified or Zero,1,2541,200793,1350
5,40-44,Intermittent Nonseasonal,"$50,000 - $59,999",1,19462,14808,25502
4,65 or more,Part-time Nonseasonal,Unspecified or Zero,1,21557,12235,1350
4,55-59,Intermittent Seasonal,"$30,000 - $39,999",1,30359,1773,40789
4,55-59,Part-time Job Sharer Nonseasonal,"$30,000 - $39,999",1,30359,33,40789
4,55-59,Part-time Nonseasonal,"$50,000 - $59,999",1,30359,12235,25502
4,55-59,Part-time Seasonal,"$40,000 - $49,999",1,30359,761,29706
4,60-64,Full-time Nonseasonal,"$140,000 - $149,999",1,28247,200793,2587
4,60-64,Full-time Nonseasonal,"$90,000 - $99,999",1,28247,200793,14905
4,60-64,Full-time Seasonal,"$50,000 - $59,999",1,28247,5720,25502
4,60-64,Intermittent Nonseasonal,"$60,000 - $69,999",1,28247,14808,19480
4,60-64,Intermittent Nonseasonal,"$70,000 - $79,999",1,28247,14808,19003
4,60-64,Part-time Nonseasonal,"Less than $20,000",1,28247,12235,1961
4,60-64,Part-time Nonseasonal,Unspecified or Zero,1,28247,12235,1350
4,65 or more,Full-time Nonseasonal,"Less than $20,000",1,21557,200793,1961
4,65 or more,Part-time Nonseasonal,"$50,000 - $59,999",1,21557,12235,25502
4,65 or more,Part-time Nonseasonal,"$60,000 - $69,999",1,21557,12235,19480
4,65 or more,Part-time Nonseasonal,"Less than $20,000",1,21557,12235,1961
5,40-44,Full-time Seasonal,"$30,000 - $39,999",1,19462,5720,40789
5,40-44,Intermittent Seasonal,"$20,000 - $29,999",1,19462,1773,26970
4,55-59,Full-time Seasonal,"$50,000 - $59,999",1,30359,5720,25502
5,65 or more,Full-time Nonseasonal,"$140,000 - $149,999",1,21557,200793,2587
5,65 or more,Full-time Nonseasonal,"$20,000 - $29,999",1,21557,200793,26970
5,65 or more,Intermittent Nonseasonal,"$70,000 - $79,999",1,21557,14808,19003
5,Less than 20,Part-time Nonseasonal,"$30,000 - $39,999",1,2541,12235,40789
5,Unspecified,Full-time Nonseasonal,"Less than $20,000",1,99,200793,1961
6,20-24,Full-time Seasonal,"$50,000 - $59,999",1,15279,5720,25502
6,20-24,Intermittent Seasonal,"$30,000 - $39,999",1,15279,1773,40789
6,20-24,Part-time Seasonal,"$20,000 - $29,999",1,15279,761,26970
6,25-29,Full-time Nonseasonal,"$90,000 - $99,999",1,24507,200793,14905
6,25-29,Intermittent Nonseasonal,"$50,000 - $59,999",1,24507,14808,25502
6,25-29,Intermittent Nonseasonal,"Less than $20,000",1,24507,14808,1961
6,25-29,Part-time Nonseasonal,"$60,000 - $69,999",1,24507,12235,19480
6,30-34,Full-time Nonseasonal,"$100,000 - $109,999",1,26878,200793,10369
6,30-34,Full-time Seasonal,"$70,000 - $79,999",1,26878,5720,19003
6,30-34,Intermittent Nonseasonal,"$60,000 - $69,999",1,26878,14808,19480
6,30-34,Part-time Nonseasonal,"$50,000 - $59,999",1,26878,12235,25502
5,65 or more,Full-time Nonseasonal,"$150,000 - $159,999",1,21557,200793,4567
5,60-64,Part-time Nonseasonal,"$30,000 - $39,999",1,28247,12235,40789
5,40-44,Part-time Nonseasonal,"$60,000 - $69,999",1,19462,12235,19480
5,60-64,Part-time Nonseasonal,"$20,000 - $29,999",1,28247,12235,26970
5,40-44,Part-time Nonseasonal,Unspecified or Zero,1,19462,12235,1350
5,45-49,Full-time Nonseasonal,"$130,000 - $139,999",1,21059,200793,5096
5,45-49,Full-time Seasonal,"$20,000 - $29,999",1,21059,5720,26970
5,45-49,Intermittent Nonseasonal,"$40,000 - $49,999",1,21059,14808,29706
5,45-49,Part-time Nonseasonal,Unspecified or Zero,1,21059,12235,1350
5,50-54,Full-time Nonseasonal,Unspecified or Zero,1,24493,200793,1350
5,50-54,Full-time Seasonal,"$30,000 - $39,999",1,24493,5720,40789
5,50-54,Full-time Seasonal,"$50,000 - $59,999",1,24493,5720,25502
5,50-54,Part-time Nonseasonal,"$50,000 - $59,999",1,24493,12235,25502
5,50-54,Part-time Nonseasonal,Unspecified or Zero,1,24493,12235,1350
5,55-59,Full-time Nonseasonal,"$150,000 - $159,999",1,30359,200793,4567
5,55-59,Intermittent Nonseasonal,"$30,000 - $39,999",1,30359,14808,40789
5,55-59,Intermittent Nonseasonal,"$40,000 - $49,999",1,30359,14808,29706
5,60-64,Full-time Nonseasonal,"$130,000 - $139,999",1,28247,200793,5096
5,60-64,Intermittent Nonseasonal,"$40,000 - $49,999",1,28247,14808,29706
4,55-59,Full-time Seasonal,"$60,000 - $69,999",1,30359,5720,19480
4,55-59,Full-time Nonseasonal,"Less than $20,000",1,30359,200793,1961
2,60-64,Intermittent Seasonal,"$20,000 - $29,999",1,28247,1773,26970
3,25-29,Part-time Seasonal,"Less than $20,000",1,24507,761,1961
3,30-34,Intermittent Nonseasonal,"$60,000 - $69,999",1,26878,14808,19480
3,30-34,Intermittent Nonseasonal,Unspecified or Zero,1,26878,14808,1350
3,30-34,Part-time Job Sharer Nonseasonal,"$20,000 - $29,999",1,26878,33,26970
3,30-34,Part-time Job Sharer Nonseasonal,"$30,000 - $39,999",1,26878,33,40789
3,30-34,Part-time Nonseasonal,"$60,000 - $69,999",1,26878,12235,19480
3,30-34,Part-time Nonseasonal,"$70,000 - $79,999",1,26878,12235,19003
3,30-34,Part-time Seasonal,"$50,000 - $59,999",1,26878,761,25502
3,30-34,Part-time Seasonal,"Less than $20,000",1,26878,761,1961
3,35-39,Intermittent Nonseasonal,"$80,000 - $89,999",1,21648,14808,14182
3,35-39,Intermittent Nonseasonal,Unspecified or Zero,1,21648,14808,1350
3,40-44,Full-time Seasonal,"$60,000 - $69,999",1,19462,5720,19480
3,40-44,Intermittent Nonseasonal,"$60,000 - $69,999",1,19462,14808,19480
3,40-44,Part-time Nonseasonal,"$90,000 - $99,999",1,19462,12235,14905
3,40-44,Part-time Seasonal,"Less than $20,000",1,19462,761,1961
3,45-49,Intermittent Nonseasonal,"$80,000 - $89,999",1,21059,14808,14182
3,30-34,Full-time Nonseasonal,"$120,000 - $129,999",1,26878,200793,5366
3,25-29,Intermittent Nonseasonal,"$60,000 - $69,999",1,24507,14808,19480
3,50-54,Full-time Seasonal,"$70,000 - $79,999",1,24493,5720,19003
3,25-29,Full-time Nonseasonal,"$110,000 - $119,999",1,24507,200793,8683
2,60-64,Part-time Job Sharer Nonseasonal,"$80,000 - $89,999",1,28247,33,14182
2,60-64,Part-time Job Sharer Nonseasonal,"$90,000 - $99,999",1,28247,33,14905
2,60-64,Part-time Nonseasonal,"$170,000 - $179,999",1,28247,12235,945
2,60-64,Part-time Nonseasonal,"$180,000 or more",1,28247,12235,3065
2,60-64,Part-time Nonseasonal,Unspecified or Zero,1,28247,12235,1350
2,65 or more,Full-time Seasonal,"$40,000 - $49,999",1,21557,5720,29706
2,65 or more,Intermittent Nonseasonal,"$180,000 or more",1,21557,14808,3065
2,65 or more,Part-time Job Sharer Nonseasonal,"$80,000 - $89,999",1,21557,33,14182
2,65 or more,Part-time Nonseasonal,"$170,000 - $179,999",1,21557,12235,945
2,Less than 20,Full-time Nonseasonal,"$50,000 - $59,999",1,2541,200793,25502
2,Less than 20,Full-time Nonseasonal,"$60,000 - $69,999",1,2541,200793,19480
2,Less than 20,Intermittent Nonseasonal,"$30,000 - $39,999",1,2541,14808,40789
3,20-24,Intermittent Nonseasonal,"$50,000 - $59,999",1,15279,14808,25502
3,20-24,Intermittent Seasonal,"$30,000 - $39,999",1,15279,1773,40789
3,20-24,Part-time Nonseasonal,"$50,000 - $59,999",1,15279,12235,25502
3,45-49,Part-time Nonseasonal,"$60,000 - $69,999",1,21059,12235,19480
3,50-54,Part-time Job Sharer Nonseasonal,"$30,000 - $39,999",1,24493,33,40789
4,55-59,Full-time Nonseasonal,"$80,000 - $89,999",1,30359,200793,14182
4,30-34,Intermittent Nonseasonal,Unspecified or Zero,1,26878,14808,1350
4,30-34,Part-time Job Sharer Nonseasonal,"$20,000 - $29,999",1,26878,33,26970
4,30-34,Part-time Nonseasonal,Unspecified or Zero,1,26878,12235,1350
4,35-39,Full-time Nonseasonal,"$180,000 or more",1,21648,200793,3065
4,35-39,Full-time Nonseasonal,"$70,000 - $79,999",1,21648,200793,19003
4,35-39,Part-time Nonseasonal,"Less than $20,000",1,21648,12235,1961
4,40-44,Full-time Seasonal,"$40,000 - $49,999",1,19462,5720,29706
4,40-44,Part-time Nonseasonal,"$50,000 - $59,999",1,19462,12235,25502
4,45-49,Part-time Nonseasonal,"$50,000 - $59,999",1,21059,12235,25502
4,45-49,Part-time Nonseasonal,"Less than $20,000",1,21059,12235,1961
4,45-49,Part-time Nonseasonal,Unspecified or Zero,1,21059,12235,1350
4,50-54,Full-time Nonseasonal,"$140,000 - $149,999",1,24493,200793,2587
4,50-54,Full-time Nonseasonal,"$90,000 - $99,999",1,24493,200793,14905
4,50-54,Intermittent Nonseasonal,"$40,000 - $49,999",1,24493,14808,29706
4,50-54,Intermittent Seasonal,"$30,000 - $39,999",1,24493,1773,40789
4,50-54,Part-time Seasonal,"$20,000 - $29,999",1,24493,761,26970
4,30-34,Intermittent Seasonal,"$30,000 - $39,999",1,26878,1773,40789
4,25-29,Intermittent Seasonal,"$30,000 - $39,999",1,24507,1773,40789
3,50-54,Part-time Seasonal,"Less than $20,000",1,24493,761,1961
4,25-29,Intermittent Nonseasonal,Unspecified or Zero,1,24507,14808,1350
3,55-59,Full-time Seasonal,"$70,000 - $79,999",1,30359,5720,19003
3,55-59,Part-time Job Sharer Nonseasonal,"$60,000 - $69,999",1,30359,33,19480
3,60-64,Intermittent Nonseasonal,"$80,000 - $89,999",1,28247,14808,14182
3,60-64,Part-time Job Sharer Nonseasonal,"$30,000 - $39,999",1,28247,33,40789
3,60-64,Part-time Nonseasonal,"$100,000 - $109,999",1,28247,12235,10369
3,60-64,Part-time Nonseasonal,Unspecified or Zero,1,28247,12235,1350
3,60-64,Part-time Seasonal,"$50,000 - $59,999",1,28247,761,25502
